cnpj,cnpj_basico,identificador_matriz_filial,situacao_cadastral,data_situacao_cadastral,data_de_inicio_atividade,cnae_fiscal_principal,uf,município,natureza_juridica,capital_social_da_empresa,porte_da_empresa,descricao,denominacoes
24544554000118,24544554,MATRIZ,ATIVA,2023-08-14,20160407,4322302,SP,7107,2135,"6000,00",MICRO EMPRESA,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24544635000118,24544635,MATRIZ,ATIVA,2023-06-07,20160407,4721102,SP,6543,2135,"1500,00",MICRO EMPRESA,Padaria e confeitaria com predominância de revenda,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24549986000111,24549986,MATRIZ,ATIVA,2023-01-11,20160408,4512902,SP,6979,2062,"50000,00",MICRO EMPRESA,Comércio sob consignação de veículos automotores,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24550109000160,24550109,MATRIZ,ATIVA,2023-05-03,20160408,4321500,SP,6579,2135,"500,00",MICRO EMPRESA,Instalação e manutenção elétrica,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24551271000101,24551271,MATRIZ,ATIVA,2023-03-10,20160408,1412602,SP,6875,2135,"5000,00",MICRO EMPRESA,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24551288000150,24551288,MATRIZ,ATIVA,2023-09-11,20160407,8230001,SP,7107,2062,"40000,00",MICRO EMPRESA,"Serviços de organização de feiras, congressos, exposições e festas",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24559877000185,24559877,MATRIZ,ATIVA,2023-11-08,20160410,4742300,SP,7107,2062,"500000,00",MICRO EMPRESA,Comércio varejista de material elétrico,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24562676000137,24562676,MATRIZ,ATIVA,2023-11-27,20160411,1412601,SP,6131,2135,"1,00",MICRO EMPRESA,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24563023000172,24563023,MATRIZ,ATIVA,2023-09-20,20160411,8230001,SP,7107,2135,"1,00",MICRO EMPRESA,"Serviços de organização de feiras, congressos, exposições e festas",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24563542000130,24563542,MATRIZ,ATIVA,2023-11-20,20160411,8599604,SP,6477,2135,"5000,00",MICRO EMPRESA,Treinamento em desenvolvimento profissional e gerencial,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24566733000156,24566733,MATRIZ,ATIVA,2023-07-18,20160411,8650004,SP,7107,2135,"1500,00",MICRO EMPRESA,Atividades de fisioterapia,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24572168000130,24572168,MATRIZ,ATIVA,2023-11-13,20160412,7990200,SP,7107,2135,"100000,00",MICRO EMPRESA,Serviços de reservas e outros serviços de turismo não especificados anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24577844000168,24577844,MATRIZ,ATIVA,2023-03-21,20160412,4772500,SP,7057,2135,"3000,00",MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24577968000143,24577968,MATRIZ,ATIVA,2023-12-11,20160412,5611205,SP,2969,2135,"10000,00",MICRO EMPRESA,"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24578269000118,24578269,MATRIZ,ATIVA,2023-10-03,20160412,9602501,SP,6477,2135,"1,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24583025000123,24583025,MATRIZ,ATIVA,2023-03-06,20160413,9602501,SP,7075,2135,"200,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24585392000166,24585392,MATRIZ,ATIVA,2023-04-17,20160413,7723300,SP,7057,2135,"5000,00",MICRO EMPRESA,"Aluguel de objetos do vestuário, jóias e acessórios",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24590631000176,24590631,MATRIZ,ATIVA,2023-12-04,20160413,5611203,SP,6337,2135,"35000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24595653000129,24595653,MATRIZ,ATIVA,2023-01-28,20160414,4781400,SP,6477,2135,"1,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24599965000100,24599965,MATRIZ,ATIVA,2023-12-07,20160414,9602501,SP,6163,2135,"300,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24600312000102,24600312,MATRIZ,ATIVA,2023-01-19,20160414,4399103,SP,6563,2135,"1000,00",MICRO EMPRESA,Obras de alvenaria,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24606002000197,24606002,MATRIZ,ATIVA,2023-11-21,20160415,9602502,SP,6217,2135,"2000,00",MICRO EMPRESA,Atividades de estética e outros serviços de cuidados com a beleza,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24610341000147,24610341,MATRIZ,ATIVA,2023-03-16,20160416,4712100,SP,6377,2135,"60000,00",MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24611791000154,24611791,MATRIZ,ATIVA,2023-05-25,20160417,7319002,SP,6875,2135,"2000,00",MICRO EMPRESA,Promoção de vendas,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24612433000166,24612433,MATRIZ,ATIVA,2023-08-28,20160418,5611203,SP,7077,2135,"22000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24616016000191,24616016,MATRIZ,ATIVA,2023-01-23,20160418,6190699,SP,7107,2135,"2000,00",MICRO EMPRESA,Outras atividades de telecomunicações não especificadas anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24616349000110,24616349,MATRIZ,ATIVA,2023-07-04,20160418,6821801,SP,6921,2062,"300000,00",MICRO EMPRESA,Corretagem na compra e venda e avaliação de imóveis,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24616447000158,24616447,MATRIZ,ATIVA,2023-02-14,20160418,3314710,SP,6375,2135,"500,00",MICRO EMPRESA,Manutenção e reparação de máquinas e equipamentos para uso geral não especificados anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17333939000251,17333939,FILIAL,ATIVA,2023-11-28,20150701,4930202,SP,6477,2062,"100000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24622614000173,24622614,MATRIZ,ATIVA,2023-12-11,20160419,8230001,SP,7107,2135,"100,00",MICRO EMPRESA,"Serviços de organização de feiras, congressos, exposições e festas",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17338577000100,17338577,MATRIZ,ATIVA,2024-01-04,20121226,4923001,SP,7107,2135,"1000,00",MICRO EMPRESA,Serviço de táxi,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24623174000179,24623174,MATRIZ,ATIVA,2023-06-21,20160419,5611204,SP,6875,2135,"5000,00",MICRO EMPRESA,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24625668000192,24625668,MATRIZ,ATIVA,2023-12-01,20160418,4930202,SP,7099,2135,"5000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17340751000150,17340751,MATRIZ,ATIVA,2023-04-20,20121206,5590699,SP,6713,2062,"10000,00",EMPRESA DE PEQUENO PORTE,Outros alojamentos não especificados anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24627153000121,24627153,MATRIZ,ATIVA,2023-12-07,20160419,8599699,SP,7107,2135,"1000,00",MICRO EMPRESA,Outras atividades de ensino não especificadas anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24628165000170,24628165,MATRIZ,ATIVA,2023-05-22,20160419,4399103,SP,6425,2135,"4100,00",MICRO EMPRESA,Obras de alvenaria,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24630984000152,24630984,MATRIZ,ATIVA,2023-04-26,20160419,4929902,SP,7119,2135,"5000,00",MICRO EMPRESA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24636857000160,24636857,MATRIZ,ATIVA,2023-11-16,20160420,4399103,SP,7071,2135,"1000,00",MICRO EMPRESA,Obras de alvenaria,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24639190000150,24639190,MATRIZ,ATIVA,2023-12-13,20160420,9602502,SP,6249,2135,"100,00",MICRO EMPRESA,Atividades de estética e outros serviços de cuidados com a beleza,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24641787000139,24641787,MATRIZ,ATIVA,2023-07-26,20160421,5611203,SP,6291,2135,"20000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24643487000199,24643487,MATRIZ,ATIVA,2024-01-10,20160422,3329501,SP,6811,2135,"1000,00",MICRO EMPRESA,Serviços de montagem de móveis de qualquer material,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17357103000106,17357103,MATRIZ,ATIVA,2023-08-15,20130104,9609299,SP,6547,2135,"2200,00",MICRO EMPRESA,Outras atividades de serviços pessoais não especificadas anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24645748000100,24645748,MATRIZ,ATIVA,2023-11-24,20160422,4712100,SP,7089,2135,"2000,00",MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24650173000113,24650173,MATRIZ,ATIVA,2024-01-04,20160425,5912099,SP,7233,2135,"1000,00",MICRO EMPRESA,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24656267000108,24656267,MATRIZ,ATIVA,2023-11-14,20160425,5611201,SP,6671,2135,"5000,00",MICRO EMPRESA,Restaurantes e similares,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24656348000108,24656348,MATRIZ,ATIVA,2023-05-15,20160425,4330404,SP,7107,2135,"3000,00",MICRO EMPRESA,Serviços de pintura de edifícios em geral,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24658321000146,24658321,MATRIZ,ATIVA,2023-07-10,20160426,4930201,SP,6249,2135,"2,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24659538000170,24659538,MATRIZ,ATIVA,2023-02-03,20160426,8130300,SP,6509,2135,"500,00",MICRO EMPRESA,Atividades paisagísticas,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24661500000132,24661500,MATRIZ,ATIVA,2023-12-26,20160426,8599604,SP,6969,2135,"10000,00",MICRO EMPRESA,Treinamento em desenvolvimento profissional e gerencial,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24664521000101,24664521,MATRIZ,ATIVA,2023-07-06,20160426,3321000,SP,6929,2135,"1000,00",MICRO EMPRESA,Instalação de máquinas e equipamentos industriais,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24674782000102,24674782,MATRIZ,ATIVA,2023-06-09,20160427,1096100,SP,6689,2135,"1000,00",MICRO EMPRESA,Fabricação de alimentos e pratos prontos,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17405024000123,17405024,MATRIZ,ATIVA,2023-06-27,20130107,4772500,SP,7107,2062,"5000,00",EMPRESA DE PEQUENO PORTE,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24675722000104,24675722,MATRIZ,ATIVA,2023-05-16,20160427,1813001,SP,6291,2135,"500,00",MICRO EMPRESA,Impressão de material para uso publicitário,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24676190000120,24676190,MATRIZ,ATIVA,2023-02-06,20160427,8690903,SP,6181,2062,"30000,00",MICRO EMPRESA,Atividades de acupuntura,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24676418000181,24676418,MATRIZ,ATIVA,2023-08-08,20160427,8592999,SP,6979,2135,"1,00",MICRO EMPRESA,Ensino de arte e cultura não especificado anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24677714000105,24677714,MATRIZ,ATIVA,2023-02-03,20160427,8599699,SP,7107,2135,"1000,00",MICRO EMPRESA,Outras atividades de ensino não especificadas anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17426659000107,17426659,MATRIZ,ATIVA,2023-11-23,20121220,4744005,SP,7135,2062,"30000,00",EMPRESA DE PEQUENO PORTE,Comércio varejista de materiais de construção não especificados anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24677867000144,24677867,MATRIZ,ATIVA,2023-01-31,20160428,4321500,SP,7209,2135,"6000,00",MICRO EMPRESA,Instalação e manutenção elétrica,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24680030000154,24680030,MATRIZ,ATIVA,2023-02-02,20160428,4755502,SP,6477,2135,"1000,00",MICRO EMPRESA,Comercio varejista de artigos de armarinho,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24682385000182,24682385,MATRIZ,ATIVA,2023-01-06,20150924,9492800,SP,6473,3271,"0,00",DEMAIS,Atividades de organizações políticas,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17437306000102,17437306,MATRIZ,ATIVA,2023-12-20,20130119,1412602,SP,6927,2135,"7000,00",MICRO EMPRESA,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24684700000100,24684700,MATRIZ,ATIVA,2023-11-22,20160428,5611203,SP,6111,2135,"1000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
24685424000103,24685424,MATRIZ,ATIVA,2023-05-29,20160428,5212500,SP,7107,2135,"500,00",MICRO EMPRESA,Carga e descarga,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17468790000137,17468790,MATRIZ,ATIVA,2023-10-30,20130124,5612100,SP,7107,2135,"15000,00",MICRO EMPRESA,Serviços ambulantes de alimentação,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17477716000187,17477716,MATRIZ,ATIVA,2023-01-07,20130126,4399103,SP,7107,2135,"2000,00",MICRO EMPRESA,Obras de alvenaria,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17486690000133,17486690,MATRIZ,ATIVA,2023-11-29,20130128,4752100,SP,7107,2135,"1000,00",MICRO EMPRESA,Comércio varejista especializado de equipamentos de telefonia e comunicação,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17542201000113,17542201,MATRIZ,ATIVA,2023-04-28,20130206,4399103,SP,7107,2135,"7500,00",MICRO EMPRESA,Obras de alvenaria,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17562334000151,17562334,MATRIZ,ATIVA,2023-06-04,20130209,8599699,SP,6475,2135,"3000,00",MICRO EMPRESA,Outras atividades de ensino não especificadas anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21889024000113,21889024,MATRIZ,ATIVA,2023-03-06,20150218,4789001,SP,7109,2135,"1000,00",MICRO EMPRESA,"Comércio varejista de suvenires, bijuterias e artesanatos",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21889173000182,21889173,MATRIZ,ATIVA,2023-09-19,20150218,4712100,SP,7107,2135,"90000,00",MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21892481000167,21892481,MATRIZ,ATIVA,2023-11-29,20150219,2823200,SP,7107,2062,"105000,00",EMPRESA DE PEQUENO PORTE,"Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial, peças e acessórios",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21893145000139,21893145,MATRIZ,ATIVA,2023-03-20,20150219,7420001,SP,7107,2135,"1000,00",MICRO EMPRESA,"Atividades de produção de fotografias, exceto aérea e submarina",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17602021000180,17602021,MATRIZ,ATIVA,2023-05-25,20130219,5611204,SP,6291,2135,"1000,00",MICRO EMPRESA,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21894254000170,21894254,MATRIZ,ATIVA,2023-05-19,20150219,9512600,SP,6639,2135,"1,00",MICRO EMPRESA,Reparação e manutenção de equipamentos de comunicação,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21897275000140,21897275,MATRIZ,ATIVA,2024-01-03,20150219,4399103,SP,6477,2135,"2000,00",MICRO EMPRESA,Obras de alvenaria,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21898417000193,21898417,MATRIZ,ATIVA,2023-12-19,20150219,8599604,SP,6969,2135,"1000,00",MICRO EMPRESA,Treinamento em desenvolvimento profissional e gerencial,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21898871000144,21898871,MATRIZ,ATIVA,2023-08-30,20150220,4120400,SP,7107,2135,"20000,00",MICRO EMPRESA,Construção de edifícios,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21898925000171,21898925,MATRIZ,ATIVA,2023-12-11,20150220,8219999,SP,6581,2135,"5000,00",MICRO EMPRESA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21901161000126,21901161,MATRIZ,ATIVA,2023-04-12,20150220,9602501,SP,7145,2135,"700,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21902206000187,21902206,MATRIZ,ATIVA,2023-05-09,20150220,9602501,SP,7057,2135,"1000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21907350000106,21907350,MATRIZ,ATIVA,2023-12-31,20150221,0159802,SP,7107,2135,"200,00",MICRO EMPRESA,Criação de animais de estimação,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21909787000189,21909787,MATRIZ,ATIVA,2023-09-11,20150223,8129000,SP,7107,2135,"1,00",MICRO EMPRESA,Atividades de limpeza não especificadas anteriormente,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21911063000170,21911063,MATRIZ,ATIVA,2023-01-23,20150223,7319002,SP,6293,2135,"1000,00",MICRO EMPRESA,Promoção de vendas,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21912181000100,21912181,MATRIZ,ATIVA,2023-09-27,20150223,5611203,SP,6477,2135,"100,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21912353000138,21912353,MATRIZ,ATIVA,2023-02-28,20150223,3329501,SP,7057,2135,"1000,00",MICRO EMPRESA,Serviços de montagem de móveis de qualquer material,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21913077000122,21913077,MATRIZ,ATIVA,2023-04-04,20150223,9700500,SP,7107,2135,"100,00",MICRO EMPRESA,Serviços domésticos,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21913733000197,21913733,MATRIZ,ATIVA,2023-02-09,20150223,4330402,SP,7183,2135,"1000,00",MICRO EMPRESA,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21915039000109,21915039,MATRIZ,ATIVA,2023-11-13,20150223,1622699,SP,7079,2135,"10000,00",MICRO EMPRESA,Fabricação de outros artigos de carpintaria para construção,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21916052000182,21916052,MATRIZ,ATIVA,2023-04-19,20150223,9602501,SP,6545,2135,"3000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21917027000113,21917027,MATRIZ,ATIVA,2023-11-23,20150224,4712100,SP,7169,2135,"15000,00",MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21917303000143,21917303,MATRIZ,ATIVA,2023-02-13,20150224,4930201,SP,7071,2135,"4000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21920374000103,21920374,MATRIZ,ATIVA,2023-01-07,20150224,4613300,SP,7151,2062,"5000,00",MICRO EMPRESA,"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21921273000149,21921273,MATRIZ,ATIVA,2023-09-06,20150224,5611204,SP,6311,2135,"2000,00",MICRO EMPRESA,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21925303000195,21925303,MATRIZ,ATIVA,2023-03-30,20150224,3314707,SP,6921,2135,"3000,00",MICRO EMPRESA,Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21928211000169,21928211,MATRIZ,ATIVA,2023-08-22,20150225,6203100,SP,7075,2062,"3000,00",DEMAIS,Desenvolvimento e licenciamento de programas de computador não-customizáveis,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21928687000108,21928687,MATRIZ,ATIVA,2023-07-24,20150225,4771701,SP,7151,2062,"5000,00",MICRO EMPRESA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21928983000109,21928983,MATRIZ,ATIVA,2023-06-12,20150225,4772500,SP,6489,2135,"3500,00",MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21929166000167,21929166,MATRIZ,ATIVA,2023-01-23,20150225,9602501,SP,7145,2135,"1,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
